"","repeat_id","expt","analysis_type","true_base","b_base_lower","b_base_med","b_base_upper","b_base_error","true_sex","b_sex_p_value","b_sex_lower","b_sex_med","b_sex_upper","b_sex_error","true_cond","b_cond_p_value","b_cond_lower","b_cond_med","b_cond_upper","b_cond_error","true_sex_cond","b_sex_cond_p_value","b_sex_cond_lower","b_sex_cond_med","b_sex_cond_upper","b_sex_cond_error","pp_true","pb_true"
"1",1,1,"bglmm",0,0.433378054235918,0.502140661902317,0.567731241349795,0.0344523909693882,0,NA,-0.0948787522902769,0.00140612387527047,0.0946139809665018,0.0486460656652558,0,NA,-0.103408080607133,-0.00883535861763379,0.0826150089274238,0.0471645474432424,0,NA,-0.137629676271488,0.0360177848398379,0.174356562864165,0.0733262886145976,0,0
"2",1,2,"bglmm",0,0.4020337849715,0.472227826451175,0.536893652958648,0.0334014779242746,0,NA,-0.078655175716986,0.00825487649331399,0.106419381057551,0.0469456370874032,0,NA,-0.100735141767199,-0.00600447256225805,0.0884871571921332,0.0482857268592292,0,NA,-0.0779037658728358,0.0455635093484935,0.174722252113721,0.0654156735066224,0,0
"3",1,3,"bglmm",0,0.426327433494532,0.495325860634517,0.563407025171789,0.0353688921584393,0,NA,-0.0739343438808008,0.0165306816640632,0.115440306382532,0.0489398321005396,0,NA,-0.119551348750936,-0.0332930502699097,0.0586311185381438,0.0468199580884373,0,NA,-0.123691225433252,0.0128153098986086,0.142435046677489,0.0671568462962172,0,0
"4",1,4,"bglmm",0,0.490138906110011,0.556504341953367,0.627063543255959,0.0347264834437554,0,NA,-0.169018633391361,-0.0705874814671107,0.0261531864227763,0.0506054380390031,0,NA,-0.104912446672745,-0.0108072021638784,0.0852862309354394,0.0499357010085098,0,NA,-0.11345010901283,0.0205810070400561,0.150778297113044,0.0707251467670438,0,0
"5",1,5,"bglmm",0,0.434108958197953,0.499449491521496,0.569301730065868,0.0343599419244707,0,NA,-0.106005584462875,-0.00964912462735388,0.0848861229486563,0.0481678978461219,0,NA,-0.108049872634844,-0.0117428422004956,0.090245622297016,0.0505489572317263,0,NA,-0.0559277484134404,0.0753180498572957,0.217861852548324,0.0722061768235934,0,0
"6",1,6,"bglmm",0,0.481497874255718,0.54904401604512,0.610390222614174,0.0337875452559882,0,NA,-0.109191147767719,0.00490892215410097,0.104002441371053,0.0532545180960716,0,NA,-0.131798728851828,-0.0497738412257313,0.0432646883515866,0.0447162204729273,0,NA,-0.119042183803634,0.0151413545095547,0.134068363745826,0.0672272643110096,0,0
"7",1,7,"bglmm",0,0.449959068985987,0.51930005195819,0.588423888195843,0.0353763939769274,0,NA,-0.159595209034974,-0.0612632000472332,0.0448878806559573,0.0516812626613747,0,NA,-0.148344267564882,-0.0533853079690848,0.0458159960726036,0.0492395923751189,0,NA,-0.0108858815905927,0.128662122108247,0.263947775493379,0.0697748212797637,0,0
"8",1,8,"bglmm",0,0.361670640822587,0.424697518351565,0.48529455600275,0.032004263849173,0,NA,-0.0293083109993029,0.0610539857417493,0.148595910919587,0.0452615216359807,0,NA,0.0352557756671105,0.12460681952808,0.212836836390807,0.0458121677208548,0,NA,-0.273526945446501,-0.149859768340395,-0.0269573002070445,0.0636897120944291,0,0
"9",1,9,"bglmm",0,0.412189454246318,0.479438097680276,0.550941281123457,0.0361307370253503,0,NA,-0.0787567031062777,0.0209677589101212,0.122800824999549,0.051033606401651,0,NA,-0.104041449414216,-0.00935873375465959,0.0930111369370541,0.0515397263583455,0,NA,-0.153294822426791,-0.010547292288826,0.129357290596003,0.0732360168916232,0,0
"10",1,10,"bglmm",0,0.426776728203376,0.486290673380251,0.542506897124724,0.0290563709762416,0,NA,-0.0800251549973992,0.00939509011339148,0.0968714952437896,0.0432452793859024,0,NA,-0.0809087231926014,0.00294248741429123,0.0875767191377476,0.0425856627966473,0,NA,-0.101854841099394,0.0164533491404351,0.136127678262923,0.0607870962208195,0,0
"11",1,11,"bglmm",0,0.393692794901849,0.4590352163877,0.5276682278971,0.0342854119966593,0,NA,-0.104248815988447,-0.00940985755958411,0.0850402154355397,0.0468925752815946,0,NA,-0.0351374856142398,0.0767788435751902,0.168594102883599,0.0519910527641734,0,NA,-0.142141196399353,-0.00896096850583676,0.134018663540614,0.0693807675081184,0,0
"12",1,12,"bglmm",0,0.346037927533922,0.410425409598249,0.476697663008047,0.0329663594206748,0,NA,-0.0138927881845589,0.0726357948766427,0.157120324145321,0.0455498731697537,0,NA,0.0268099042679109,0.11641045839758,0.208146965603846,0.0456523184360603,0,NA,-0.188641480699078,-0.0660602702348032,0.0559850085333257,0.063251874495301,0,0
"13",1,13,"bglmm",0,0.422119618334573,0.490904292427306,0.558852170575006,0.0361286806686595,0,NA,-0.0549119696122028,0.0344549821901468,0.13835648857135,0.0473579751777225,0,NA,-0.115598137707617,-0.0265793577459602,0.070736342549424,0.0471337297288625,0,NA,-0.192251906730253,-0.0541195810082932,0.0643047167202576,0.0653176365586103,0,0
"14",1,14,"bglmm",0,0.398960609508001,0.475806591152258,0.554773718629747,0.0398725054366786,0,NA,-0.0668905410634657,0.0414509432945461,0.150949496696785,0.056130844006642,0,NA,-0.122701242300519,-0.00978404281346398,0.106098248474285,0.0578396051183111,0,NA,-0.1595859322983,0.0094537265026338,0.162657691631356,0.0801682528469325,0,0
"15",1,15,"bglmm",0,0.388560869869022,0.478027163918675,0.563113560195279,0.0443981790195512,0,NA,-0.11445570555085,0.0105860580247716,0.133462639846366,0.062976221658239,0,NA,-0.0999901071763983,0.0176628519275431,0.139908176473666,0.0601510864234359,0,NA,-0.22818533730969,-0.0476659122425397,0.110311024733562,0.0875294599504019,0,0
