"","repeat_id","expt","analysis_type","true_base","b_base_lower","b_base_med","b_base_upper","b_base_error","true_sex","b_sex_p_value","b_sex_lower","b_sex_med","b_sex_upper","b_sex_error","true_cond","b_cond_p_value","b_cond_lower","b_cond_med","b_cond_upper","b_cond_error","true_sex_cond","b_sex_cond_p_value","b_sex_cond_lower","b_sex_cond_med","b_sex_cond_upper","b_sex_cond_error","pp_true","pb_true"
"1",1,1,"bglmm",0,0.423380938870087,0.484816920141116,0.548454215977783,0.0328453121915032,0,NA,-0.0719252930875254,0.0192828074999792,0.10493330511323,0.0448539592509081,0,NA,-0.0739315252633533,0.0330269813211795,0.122569560879402,0.0516882091042628,2,NA,0.20139051878566,0.326306118178486,0.450291354887035,0.0671883464204132,0,0
"2",1,2,"bglmm",0,0.454183156263943,0.526847373644341,0.596078826587936,0.0351103649960191,0,NA,-0.0724673796314392,0.0236252964758421,0.120502586254484,0.0488885754002731,0,NA,-0.110820314176044,-0.0180186659634441,0.0851826111876979,0.0484634896094493,2,NA,0.212872597396384,0.343881393273209,0.473211764535542,0.0668689963824615,0,0
"3",1,3,"bglmm",0,0.453473591943525,0.514438129603733,0.575490991338502,0.030888131229759,0,NA,-0.12619382145114,-0.0420293060339508,0.0431591954417903,0.0430781994783961,0,NA,-0.108672285126613,-0.0175017465883973,0.0704820538434651,0.0452131583058405,2,NA,0.242874163858318,0.367648220717438,0.489167858225133,0.0620342378212199,0,0
"4",1,4,"bglmm",0,0.46831789930454,0.533823977303583,0.600810436291063,0.0354642192993467,0,NA,-0.112026870996409,-0.020508976395613,0.0697760657990441,0.0477847103412723,0,NA,-0.152076933012355,-0.0675701424089586,0.0318102339156302,0.0481332442049046,2,NA,0.308445785140337,0.44536498145296,0.575941697868788,0.0672224310256289,0,0
"5",1,5,"bglmm",0,0.441864705780081,0.508375100157267,0.564976813010662,0.0307437509551357,0,NA,-0.0849292751092872,-0.00564176366429264,0.0849443675989764,0.0435974631081648,0,NA,-0.0632373321097158,0.0152107947140645,0.10394320832143,0.0432930885138934,2,NA,0.22493323563934,0.369454162546037,0.486783984947851,0.0626929588737531,0,0
"6",1,6,"bglmm",0,0.469642377627653,0.527901594218454,0.584329118625357,0.029410151664997,0,NA,-0.0911323335767414,-0.0154222321129267,0.0648422777012571,0.0413033399373355,0,NA,-0.149153428941692,-0.0697567667210422,0.00463528617511494,0.0407397741879263,2,NA,0.310011587225562,0.422639517255921,0.533919466741195,0.0570681243143388,0,0
"7",1,7,"bglmm",0,0.438846096315778,0.509922998314505,0.57992135648925,0.0358172148123754,0,NA,-0.113272840899765,-0.0157038096772585,0.085946349451121,0.0494241541724204,0,NA,-0.122013207651049,-0.0242915477756099,0.071921073419687,0.0493265055852719,2,NA,0.213251903687836,0.351903995509546,0.494277472407182,0.0732088659656349,0,0
"8",1,8,"bglmm",0,0.457926368764509,0.521485483610791,0.584379454131283,0.0323065728348837,0,NA,-0.149336606165973,-0.0617894738512765,0.0238076174542008,0.0447564275871278,0,NA,-0.151171690972386,-0.0612370569111314,0.03245520585129,0.0464581592541373,2,NA,0.342908802558247,0.472045961423141,0.597652640521999,0.064419065139921,0,0
"9",1,9,"bglmm",0,0.461428744956619,0.531847272479024,0.601810493949188,0.0361246442662046,0,NA,-0.115213562224815,-0.0166755448544041,0.0774281407852516,0.0495172813245691,0,NA,-0.0873209885612647,0.011724675564903,0.111658554856074,0.0521319144971804,2,NA,0.231476227835884,0.375881541977807,0.512855560578776,0.0725669842338981,0,0
"10",1,10,"bglmm",0,0.346320071537873,0.41793097121369,0.486323830706977,0.0355693806228714,0,NA,0.0367701642899317,0.127087826888324,0.225613598629045,0.0497825164722106,0,NA,-0.0707967500797142,0.027730555911869,0.120727196141951,0.0485341493400864,2,NA,0.170491327999406,0.29851038339121,0.429861944408338,0.0672602803535844,0,0
"11",1,11,"bglmm",0,0.471983922681091,0.535094924791938,0.595842211493187,0.031645618637085,0,NA,-0.110652378845123,-0.0264353559976048,0.0600268282244888,0.0438963998800742,0,NA,-0.0850182925700835,0.00217348642187483,0.0950223406492348,0.0447737850191984,2,NA,0.230241686616492,0.355729408037476,0.478782409909505,0.0631406136273795,0,0
"12",1,12,"bglmm",0,0.391053487434985,0.457912608171335,0.531530424356083,0.0364573354356404,0,NA,-0.0570771170739693,0.0403692385328121,0.143832677397354,0.051071127428926,0,NA,0.0395855093549205,0.137656172931769,0.234829338300412,0.050458432837479,2,NA,0.0919928226373995,0.23489384113419,0.375488823888803,0.0723126045080384,0,0
"13",1,13,"bglmm",0,0.465179021279764,0.539732142692351,0.603309317441579,0.0357687617834789,0,NA,-0.0896167615857158,-0.0118934583309343,0.0808354616187111,0.0446721557550369,0,NA,-0.168349920960639,-0.0833380372933716,0.0102752680146976,0.0472338765476305,2,NA,0.30416802937419,0.438671360937069,0.551766727360373,0.0659747670415864,0,0
"14",1,14,"bglmm",0,0.473253066864849,0.539333088623268,0.606027058424434,0.0345546764818063,0,NA,-0.092683764274827,0.00521134665237953,0.0984673608746397,0.0483517248141642,0,NA,-0.0624739492127513,0.0339468384448529,0.139870872982485,0.0503327354831381,2,NA,0.144114758668864,0.274290629981037,0.404407814338735,0.0666019112389461,0,0
"15",1,15,"bglmm",0,0.404044775911888,0.469359621149526,0.534462830550938,0.0334688111061172,0,NA,-0.0995670117739655,-0.00242094432699195,0.0875408975898074,0.0477986049817827,0,NA,-0.0633345803826612,0.030069481812153,0.118864421061885,0.0462011932095251,2,NA,0.253163796443621,0.38405370322032,0.511409849876322,0.0649710226697486,0,0
"16",1,16,"bglmm",0,0.47594720191005,0.535185419276142,0.590334519947044,0.0289917387242711,0,NA,-0.151283541870813,-0.0595285978317754,0.0231924589403788,0.0434850762601034,0,NA,-0.0680460206722347,0.0128209488221893,0.0952285901063441,0.0417791876598246,2,NA,0.254642584808021,0.37021052177352,0.491037157786597,0.0626641658065307,0,0
"17",1,17,"bglmm",0,0.410945748327845,0.472774438655677,0.536087046848683,0.0318914059250916,0,NA,-0.0661776607689797,0.0195274330510352,0.109060027194023,0.0453601351465598,0,NA,-0.110066610006755,-0.018141906121704,0.0674822290728874,0.0446680220285426,2,NA,0.288304429363297,0.412495922134081,0.530394548001731,0.0614304492242187,0,0
"18",1,18,"bglmm",0,0.489280582049097,0.535051523783308,0.58030730437531,0.0228927650639372,0,NA,-0.105721905461977,-0.0446907733716791,0.016642253041274,0.0302963717457773,0,NA,-0.137982776178362,-0.073814793941251,-0.0161111738369834,0.0318804828331179,2,NA,0.369079170559492,0.448363851290982,0.531812441690251,0.0422457906137146,0,0
"19",1,19,"bglmm",0,0.435335515665513,0.492745278858784,0.551872551364385,0.0299621382980993,0,NA,-0.0995487684583602,-0.0202675598519015,0.0712564709313683,0.0442050558188697,0,NA,-0.0681726672935831,0.0260110217526185,0.120003762344699,0.0466500302565938,2,NA,0.261258875828007,0.390804328717542,0.513604122496784,0.063961754206698,0,0
"20",1,20,"bglmm",0,0.471130165266295,0.533375147431734,0.599667317605719,0.0326539343579167,0,NA,-0.129060603537641,-0.030619054678751,0.0598485195317499,0.0483284263771517,0,NA,-0.212796665523746,-0.116500918372917,-0.0258322612876665,0.0468582838447214,2,NA,0.326085662035417,0.458799122072784,0.603433756717286,0.0688603003268368,0,0
