"","meta_n_repeats","meta_n_experiments_per_repeat","meta_n_participants_per_experiment","meta_n_trials_per_participant","meta_n_people","meta_true_base","meta_true_sex","meta_true_cond","meta_true_sex_cond","meta_var_base","meta_var_sex","meta_var_cond","meta_var_sex_cond","meta_base_estimate_anova","meta_sex_estimate_anova","meta_cond_estimate_anova","meta_sex_cond_estimate_anova","meta_base_estimate_glmm","meta_sex_estimate_glmm","meta_cond_estimate_glmm","meta_sex_cond_estimate_glmm","meta_base_estimate_glmm_p","meta_sex_estimate_glmm_p","meta_cond_estimate_glmm_p","meta_sex_cond_estimate_glmm_p","meta_base_estimate_bglmm","meta_sex_estimate_bglmm","meta_cond_estimate_bglmm","meta_sex_cond_estimate_bglmm","meta_base_estimate_bglmm_p","meta_sex_estimate_bglmm_p","meta_cond_estimate_bglmm_p","meta_sex_cond_estimate_bglmm_p","meta_base_estimate_bskep","meta_sex_estimate_bskep","meta_cond_estimate_bskep","meta_sex_cond_estimate_bskep","meta_base_estimate_bskep_p","meta_sex_estimate_bskep_p","meta_cond_estimate_bskep_p","meta_sex_cond_estimate_bskep_p","meta_base_estimate_pp","meta_sex_estimate_pp","meta_cond_estimate_pp","meta_sex_cond_estimate_pp","meta_base_estimate_pp_p","meta_sex_estimate_pp_p","meta_cond_estimate_pp_p","meta_sex_cond_estimate_pp_p","meta_base_estimate_mega_bglmm","meta_sex_estimate_mega_bglmm","meta_cond_estimate_mega_bglmm","meta_sex_cond_estimate_mega_bglmm","meta_base_estimate_mega_bglmm_p","meta_sex_estimate_mega_bglmm_p","meta_cond_estimate_mega_bglmm_p","meta_sex_cond_estimate_mega_bglmm_p","meta_base_estimate_lower_anova","meta_sex_estimate_lower_anova","meta_cond_estimate_lower_anova","meta_sex_cond_estimate_lower_anova","meta_base_estimate_lower_glmm","meta_sex_estimate_lower_glmm","meta_cond_estimate_lower_glmm","meta_sex_cond_estimate_lower_glmm","meta_base_estimate_lower_bglmm","meta_sex_estimate_lower_bglmm","meta_cond_estimate_lower_bglmm","meta_sex_cond_estimate_lower_bglmm","meta_base_estimate_lower_bskep","meta_sex_estimate_lower_bskep","meta_cond_estimate_lower_bskep","meta_sex_cond_estimate_lower_bskep","meta_base_estimate_lower_pp","meta_sex_estimate_lower_pp","meta_cond_estimate_lower_pp","meta_sex_cond_estimate_lower_pp","meta_base_estimate_lower_mega_bglmm","meta_sex_estimate_lower_mega_bglmm","meta_cond_estimate_lower_mega_bglmm","meta_sex_cond_estimate_lower_mega_bglmm","meta_base_estimate_upper_anova","meta_sex_estimate_upper_anova","meta_cond_estimate_upper_anova","meta_sex_cond_estimate_upper_anova","meta_base_estimate_upper_glmm","meta_sex_estimate_upper_glmm","meta_cond_estimate_upper_glmm","meta_sex_cond_estimate_upper_glmm","meta_base_estimate_upper_bglmm","meta_sex_estimate_upper_bglmm","meta_cond_estimate_upper_bglmm","meta_sex_cond_estimate_upper_bglmm","meta_base_estimate_upper_bskep","meta_sex_estimate_upper_bskep","meta_cond_estimate_upper_bskep","meta_sex_cond_estimate_upper_bskep","meta_base_estimate_upper_pp","meta_sex_estimate_upper_pp","meta_cond_estimate_upper_pp","meta_sex_cond_estimate_upper_pp","meta_base_estimate_upper_mega_bglmm","meta_sex_estimate_upper_mega_bglmm","meta_cond_estimate_upper_mega_bglmm","meta_sex_cond_estimate_upper_mega_bglmm","meta_sex_positive_rate_anova","meta_cond_positive_rate_anova","meta_sex_cond_positive_rate_anova","meta_sex_positive_rate_glmm","meta_cond_positive_rate_glmm","meta_sex_cond_positive_rate_glmm","meta_sex_positive_rate_bglmm","meta_cond_positive_rate_bglmm","meta_sex_cond_positive_rate_bglmm","meta_sex_positive_rate_bskep","meta_cond_positive_rate_bskep","meta_sex_cond_positive_rate_bskep","meta_sex_positive_rate_pp","meta_cond_positive_rate_pp","meta_sex_cond_positive_rate_pp","meta_sex_positive_rate_mega_bglmm","meta_cond_positive_rate_mega_bglmm","meta_sex_cond_positive_rate_mega_bglmm","meta_base_uncertainty_anova","meta_sex_uncertainty_anova","meta_cond_uncertainty_anova","meta_sex_cond_uncertainty_anova","meta_base_uncertainty_glmm","meta_sex_uncertainty_glmm","meta_cond_uncertainty_glmm","meta_sex_cond_uncertainty_glmm","meta_base_uncertainty_glmm_p","meta_sex_uncertainty_glmm_p","meta_cond_uncertainty_glmm_p","meta_sex_cond_uncertainty_glmm_p","meta_base_uncertainty_bglmm","meta_sex_uncertainty_bglmm","meta_cond_uncertainty_bglmm","meta_sex_cond_uncertainty_bglmm","meta_base_uncertainty_bglmm_p","meta_sex_uncertainty_bglmm_p","meta_cond_uncertainty_bglmm_p","meta_sex_cond_uncertainty_bglmm_p","meta_base_uncertainty_bskep","meta_sex_uncertainty_bskep","meta_cond_uncertainty_bskep","meta_sex_cond_uncertainty_bskep","meta_base_uncertainty_bskep_p","meta_sex_uncertainty_bskep_p","meta_cond_uncertainty_bskep_p","meta_sex_cond_uncertainty_bskep_p","meta_base_uncertainty_pp","meta_sex_uncertainty_pp","meta_cond_uncertainty_pp","meta_sex_cond_uncertainty_pp","meta_base_uncertainty_pp_p","meta_sex_uncertainty_pp_p","meta_cond_uncertainty_pp_p","meta_sex_cond_uncertainty_pp_p","meta_base_uncertainty_mega_bglmm","meta_sex_uncertainty_mega_bglmm","meta_cond_uncertainty_mega_bglmm","meta_sex_cond_uncertainty_mega_bglmm","meta_base_uncertainty_mega_bglmm_p","meta_sex_uncertainty_mega_bglmm_p","meta_cond_uncertainty_mega_bglmm_p","meta_sex_cond_uncertainty_mega_bglmm_p"
"1",1,2,80,25,1e+06,0,0,0,1,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.497978993063942,0.0171759310681492,0.0259934996807925,0.199006370370871,0.621984269657662,0.00402985972283387,0.00609192815561366,0.0449236470009922,0.494064093943371,0.0228187066462876,0.0306392423804384,0.191365409681248,0.62106336060126,0.00535521181158427,0.00718354371868579,0.0431504087429424,0.492834212122085,0.00841854154709488,-0.0165658700348296,0.262602554106076,0.620773872642304,0.00197981512613932,-0.00390756087989064,0.0597416677143984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425968816630033,-0.0821871797874617,-0.0701628800420831,0.0579290723909087,0.423959272467938,-0.0776665940761699,-0.0693574579815051,0.051128629259865,0.418034887801875,-0.0965494056157766,-0.12871679599876,0.118637202298247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568461668456035,0.119227630196282,0.123946045120467,0.339526125702036,0.5647631297379,0.122261816409846,0.130800210066974,0.333767988353282,0.561369291282289,0.111421773205112,0.0897296314913681,0.405915855595813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0,0,0.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142492851826003,0.201414809983744,0.19410892516255,0.281597053311127,0.0334974880987259,0.0471071418390003,0.0453041857600366,0.0615167612744105,0.140803857269962,0.201414809983744,0.19410892516255,0.281597053311127,0.0331236389419967,0.0467615910746375,0.0467150924498717,0.0617419352763587,0.143334403480413,0.207971178820889,0.218446427490128,0.287278653297565,0.0337563883450377,0.0488346853046496,0.051620355392387,0.0625981051559432,NA,NA,NA,NA,NA,NA,NA,NA
"2",1,2,80,25,1e+06,0,0,0,1,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.497978993063942,0.0171759310681492,0.0259934996807925,0.199006370370871,0.621984269657662,0.00402985972283387,0.00609192815561366,0.0449236470009922,0.494064093943371,0.0228187066462876,0.0306392423804384,0.191365409681248,0.62106336060126,0.00535521181158427,0.00718354371868579,0.0431504087429424,0.492834212122085,0.00841854154709488,-0.0165658700348296,0.262602554106076,0.620773872642304,0.00197981512613932,-0.00390756087989064,0.0597416677143984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425968816630033,-0.0821871797874617,-0.0701628800420831,0.0579290723909087,0.423959272467938,-0.0776665940761699,-0.0693574579815051,0.051128629259865,0.418034887801875,-0.0965494056157766,-0.12871679599876,0.118637202298247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568461668456035,0.119227630196282,0.123946045120467,0.339526125702036,0.5647631297379,0.122261816409846,0.130800210066974,0.333767988353282,0.561369291282289,0.111421773205112,0.0897296314913681,0.405915855595813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0,0,0.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142492851826003,0.201414809983744,0.19410892516255,0.281597053311127,0.0334974880987259,0.0471071418390003,0.0453041857600366,0.0615167612744105,0.140803857269962,0.199928410486016,0.200157668048479,0.282639359093417,0.0331236389419967,0.0467615910746375,0.0467150924498717,0.0617419352763587,0.143334403480413,0.207971178820889,0.218446427490128,0.287278653297565,0.0337563883450377,0.0488346853046496,0.051620355392387,0.0625981051559432,NA,NA,NA,NA,NA,NA,NA,NA
