"","meta_repeat_id","n_exp","true_effect","pb_true","b_sex_cond_meta","b_sex_cond_lower_meta","b_sex_cond_upper_meta","b_sex_cond_error_meta"
"1",1,60,2,0,0.268886712191025,0.254933546071156,0.282349246169683,0.282349246169683
"2",1,25,2,1,0.275278979076978,0.25465087235258,0.296270252982387,0.0107353888597837
