"","meta_repeat_id","n_exp","true_effect","pb_true","b_sex_cond_meta","b_sex_cond_lower_meta","b_sex_cond_upper_meta","b_sex_cond_error_meta"
"1",1,60,2,0,0.26601547047176,0.252191475635317,0.279812998992787,0.279812998992787
"2",1,22,2,1,0.271154037270159,0.24912705345558,0.294477361350101,0.011556199337322
