"","repeat_id","expt","analysis_type","true_base","b_base_lower","b_base_med","b_base_upper","b_base_error","true_sex","b_sex_p_value","b_sex_lower","b_sex_med","b_sex_upper","b_sex_error","true_cond","b_cond_p_value","b_cond_lower","b_cond_med","b_cond_upper","b_cond_error","true_sex_cond","b_sex_cond_p_value","b_sex_cond_lower","b_sex_cond_med","b_sex_cond_upper","b_sex_cond_error"
"9",1,9,"bglmm",0,0.468480514275741,0.52213576633299,0.575722852944081,0.0275823460782708,0,NA,-0.095354098139153,-0.012569653024465,0.0642425980566311,0.0393438608918812,0,NA,-0.0534813654675205,0.0263704232465397,0.106568153996239,0.0404101083779443,0.5,NA,-0.0214981326741835,0.0862814685193748,0.19623960233291,0.0556650087100003
"10",1,10,"bglmm",0,0.460591679537072,0.51529053783528,0.570994373040997,0.0287647324729656,0,NA,-0.0247761418880892,0.0546112054503085,0.13394500725208,0.0405287856344072,0,NA,-0.0242884645269511,0.0537871570800775,0.13915351355028,0.0409777760593087,0.5,NA,-0.0917237045840781,0.0241045691196612,0.135867154741599,0.0572715367046829
"11",1,1,"bskep",0,0.480779396522268,0.541099651695187,0.601430789258651,0.0307628194587695,0,NA,-0.116155865228281,-0.0340364168195051,0.0434965882939427,0.0408642046861839,0,NA,-0.0808365790444291,-0.00214796510692195,0.0751752720005752,0.0405945580070879,0.5,NA,0.00278589864259895,0.113894095588161,0.218343628135127,0.0541510457085175
"12",1,2,"bskep",0,0.432980333403353,0.488806803683467,0.54321239114091,0.0280374025411288,0,NA,-0.123227919113434,-0.0484709033599454,0.0276512554653553,0.0376544606927534,0,NA,-0.0633894277722498,0.011680191011098,0.0859065518481734,0.0378359949980569,0.5,NA,0.0447399345811177,0.142500814554812,0.240035223020952,0.0493568678609704
"13",1,3,"bskep",0,0.45559636472123,0.516111517274694,0.57374960907865,0.0301646955942398,0,NA,-0.149548583564908,-0.0696268656650141,0.00784516316116344,0.0408810239324739,0,NA,-0.0457384855142595,0.0304075096416943,0.112607673601644,0.0400978236752779,0.5,NA,0.0256141209189717,0.134165433372406,0.241420380688483,0.0541078528194724
"14",1,4,"bskep",0,0.458502544259909,0.518585098742201,0.580081804599939,0.0313477021502944,0,NA,-0.084067543840037,-0.00177601766046235,0.0778688735359344,0.0416487824540344,0,NA,-0.0766508199827209,0.00364422498546,0.0813354585834666,0.0405724413356236,0.5,NA,-0.0587938524002111,0.0461998307903036,0.152343285403485,0.0535646400202926
"15",1,5,"bskep",0,0.431721626650343,0.49614832624429,0.558335686930387,0.0320181926712014,0,NA,-0.0776517531709789,0.00476632018234024,0.0879521308924729,0.0418914728009222,0,NA,-0.0714298692185602,0.011524387661709,0.0931022977210757,0.0425059310920781,0.5,NA,0.0237908872358592,0.136805395212818,0.242779759599405,0.0554886301200257
"16",1,6,"bskep",0,0.418788987959401,0.48328960137338,0.547492262132317,0.0323013069840513,0,NA,-0.0597506689238184,0.0230790642583078,0.106476432368202,0.0421930157437511,0,NA,-0.00979079208754146,0.0736357306260635,0.157500963943451,0.0430309618856222,0.5,NA,-0.0813648143179299,0.0280343526211223,0.136273984850348,0.0555055887723945
"17",1,7,"bskep",0,0.488081839711662,0.550989020424083,0.615782175927388,0.0326889173003287,0,NA,-0.138399428888762,-0.0519617011470946,0.0315459154902883,0.0428610759168961,0,NA,-0.108246225486765,-0.0207231630587743,0.0618849970021627,0.0428220325406858,0.5,NA,-0.05339055706061,0.0564071312466104,0.165581248187689,0.0555473363322836
"18",1,8,"bskep",0,0.438455962619469,0.504061434031431,0.566748039498808,0.0322529651712635,0,NA,-0.0508288759957555,0.0329411689853309,0.115753809202555,0.0424527102945856,0,NA,-0.0656579381243477,0.0143052216255996,0.0967267952778128,0.0412964293285474,0.5,NA,-0.00570235689018577,0.101849329020258,0.209201102728395,0.0549503578210195
"19",1,9,"bskep",0,0.463321062488599,0.517996185311725,0.569254006215017,0.0267661536086796,0,NA,-0.0727156486754348,-0.00541164544434077,0.0627712749085074,0.0351889918752068,0,NA,-0.0347854104309133,0.0338685628555174,0.104684218236513,0.0353685405722204,0.5,NA,-0.0257327337640858,0.0690091925619184,0.157507466866782,0.0466771225713805
"20",1,10,"bskep",0,0.467466512334394,0.520124173960354,0.575504389077743,0.0271538087193278,0,NA,-0.0263353195234372,0.0467829296927637,0.115660955147103,0.0362254583516847,0,NA,-0.0232171090540802,0.0471231366758789,0.117546759182936,0.0359246107908859,0.5,NA,-0.0636301920158084,0.0291248212934849,0.121402059843725,0.0473065136666406
"21",1,1,"pp",0,0.469850601269513,0.520693503958121,0.571798004829646,0.0262438889841337,0,NA,-0.0230954377852111,0.0475235933111502,0.116219297331758,0.0349530467867717,0,NA,-0.0246483565628158,0.0432387504387516,0.113715111245179,0.0371525859624712,0.5,NA,-0.0599708918839211,0.0328122740678126,0.131412133332902,0.0487007089738244
"22",1,2,"pp",0,0.465684836721559,0.521057769303927,0.577073889106716,0.0286578852533084,0,NA,-0.0304369437907905,0.0457435466767684,0.119864580382074,0.0376550825635084,0,NA,-0.0268037126549126,0.0460601916121756,0.120756753615672,0.037681493318167,0.5,NA,-0.0683667636318768,0.0310661443526576,0.126221557135874,0.049969975494536
"23",1,3,"pp",0,0.464386866189084,0.519838857509794,0.574747928303101,0.0275290586854702,0,NA,-0.024478975956249,0.0459954933895772,0.117683584318972,0.0365088093409562,0,NA,-0.0270071224109546,0.0466043520909302,0.11732205183102,0.0365775129631525,0.5,NA,-0.063394301375709,0.0309625214210503,0.127105223664456,0.0490648371290999
"24",1,4,"pp",0,0.466214262178316,0.520160948744888,0.576946302704529,0.0281892799888662,0,NA,-0.027763265392775,0.0460366533785502,0.114670053261048,0.0367034921799184,0,NA,-0.0267510382987759,0.046609480308542,0.116029417551749,0.0368126031056498,0.5,NA,-0.0610777150017697,0.0307545275289181,0.122011592002257,0.0480522110679453
"25",1,5,"pp",0,0.465630759734932,0.520506699433836,0.5753198287235,0.0277101551072466,0,NA,-0.026143899546482,0.0463610054898047,0.119828314325092,0.0371017015186671,0,NA,-0.0279359189101912,0.0460786892645453,0.119398347584336,0.0373453083147412,0.5,NA,-0.0640181939048458,0.0305111060371795,0.12477227666478,0.0487533574970629
"26",1,6,"pp",0,0.467922512774119,0.519918010529756,0.57225566223933,0.0268867054375905,0,NA,-0.0226625916343925,0.0478133680817014,0.118678954296732,0.0362106835727184,0,NA,-0.0262215392233357,0.0467190970401765,0.117028881514574,0.0360894883491471,0.5,NA,-0.0668444864890879,0.0292167607756812,0.124260997273503,0.0491769153143806
"27",1,7,"pp",0,0.466423019148016,0.520011395687051,0.572663506235816,0.0271791633479824,0,NA,-0.02354793273124,0.0468128456620634,0.119581625871597,0.0367546911256227,0,NA,-0.0282213012536625,0.0458955098607397,0.11897794496593,0.0373983935897879,0.5,NA,-0.0663526224618933,0.0302989880291462,0.125438163644271,0.0489217877973101
"28",1,8,"pp",0,0.467530610682108,0.520297204900018,0.573250219808674,0.0269732945288254,0,NA,-0.0214787776349264,0.0467396206216248,0.117214314345682,0.0357316276769167,0,NA,-0.0255057138916639,0.0459621494028162,0.113489515360065,0.035057469867016,0.5,NA,-0.0610069470021075,0.0305368783320019,0.122463700526993,0.0470904612559082
"29",1,9,"pp",0,0.464974190256924,0.520251707681128,0.576024567956043,0.0283536530452335,0,NA,-0.028697361538672,0.0462707511389693,0.11939567889001,0.0378551654885766,0,NA,-0.0256744963566243,0.0463615716774325,0.118449316597892,0.0362675708791041,0.5,NA,-0.0640884982427788,0.0307479616438841,0.125358901362572,0.0491661241532278
"30",1,10,"pp",0,0.468467424413111,0.52142207961739,0.575679312576275,0.0272924137232459,0,NA,-0.0239790703094379,0.0461976295122691,0.11675173376255,0.0364018889956203,0,NA,-0.0281886112746215,0.0458762904886939,0.120149673061662,0.0371562828525148,0.5,NA,-0.0652093860718973,0.030160774719409,0.12382642664014,0.0484243924920487
